,neighbourhood_group, mean_price,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,new_price
16071,Brooklyn,120.22525762129668,36482446,FREE YOGA with Goodyoga's Guesthouse!,1240933,Goodyoga,Greenpoint,40.72704,-73.95813,Entire home/apt,106,6,0,,,1,0,10600
16072,Brooklyn,120.22525762129668,36482783,Brooklyn Oasis in the heart of Williamsburg,274307600,Jonathan,Williamsburg,40.71687,-73.96356,Private room,190,7,0,,,1,365,19000
16073,Brooklyn,120.22525762129668,36483268,Cozy bedroom in fast-paced central Brooklyn,163625145,Steven - Emilio - Maggie,Borough Park,40.64406,-73.99127,Private room,40,1,8,2020-02-23,0.64,4,43,4000
16074,Brooklyn,120.22525762129668,36483338,"Pleasant Full bed in Charming, Quiet Apartment",268394581,Rehana &,Bedford-Stuyvesant,40.69057,-73.93322,Private room,72,2,13,2020-08-13,1.03,2,364,7200
16075,Brooklyn,120.22525762129668,36484665,Charming one bedroom - newly renovated rowhouse,8232441,Sabrina,Bedford-Stuyvesant,40.67853,-73.94995,Private room,70,2,3,2019-10-21,0.29,1,74,7000
16076,Brooklyn,120.22525762129668,36485057,Affordable room in Bushwick/East Williamsburg,6570630,Marisol,Bushwick,40.70184,-73.93317,Private room,50,4,1,2019-08-16,0.08,2,0,5000
16077,Brooklyn,120.22525762129668,36485645,"Modern, Fresh, Minimalist Apartment in Brooklyn",258882929,Lucy,Bedford-Stuyvesant,40.6919,-73.9417,Private room,60,1,19,2020-03-02,1.5,1,0,6000
16078,Brooklyn,120.22525762129668,36487317,Entire Loft Style Brooklyn Apartment,16725437,Tobias,Bushwick,40.70438,-73.91756,Entire home/apt,109,5,3,2019-08-12,0.23,2,0,10900
16079,Brooklyn,120.22525762129668,36488767,"Spread love, it’s the Brooklyn way",163474911,Dan,Williamsburg,40.72028,-73.94142,Private room,65,1,15,2020-03-11,1.16,1,0,6500
16080,Brooklyn,120.22525762129668,36500145,Brooklyn home on the beach,15356710,Maxim,Brighton Beach,40.57601,-73.966,Private room,35,30,0,,,2,89,3500
16081,Brooklyn,120.22525762129668,36504146,Brooklyn bedroom,24444930,Liziane,Bushwick,40.68494,-73.90784,Private room,55,2,17,2020-01-10,1.31,1,0,5500
16082,Brooklyn,120.22525762129668,36510434,Single rooms,26479712,Francis,Bedford-Stuyvesant,40.67689,-73.9088,Private room,120,2,0,,,2,364,12000
16083,Brooklyn,120.22525762129668,36516786,Sunny Sanctuary Loft Near Waterfront in Greenpoint,75981130,Hitomi,Greenpoint,40.72707,-73.95582,Entire home/apt,125,2,8,2020-02-10,0.61,1,0,12500
16084,Brooklyn,120.22525762129668,36520275,One Bedroom in Kensington,274568358,Carlos,Flatbush,40.642,-73.96848,Entire home/apt,85,2,2,2020-03-16,0.33,1,70,8500
16085,Brooklyn,120.22525762129668,36525871,Private Studio in Williamsburg - Monthly rental,7244698,Gabriel,Williamsburg,40.70827,-73.93886,Private room,55,2,16,2020-07-31,1.22,2,0,5500
16086,Brooklyn,120.22525762129668,36526072,Beautiful room,71483897,Roxanne,Bedford-Stuyvesant,40.69425,-73.93233,Private room,41,4,11,2020-03-16,1.0,2,255,4100
16087,Brooklyn,120.22525762129668,36531254,Master bedroom in 2 bedroom garden apartment oasis,11025878,Joan,Cobble Hill,40.68684,-73.99076,Private room,110,5,3,2020-02-16,0.26,1,0,11000
16088,Brooklyn,120.22525762129668,36549095,Beachfront private house with amazing views,274756769,Avital,Sea Gate,40.57962,-74.00753,Entire home/apt,215,7,4,2019-09-07,0.32,1,0,21500
16089,Brooklyn,120.22525762129668,36549754,Bright and Spacious Studio APT 25 Min to Manhattan,274761756,Damion,Bedford-Stuyvesant,40.6856,-73.93596,Entire home/apt,93,3,22,2020-02-03,1.68,1,50,9300
16090,Brooklyn,120.22525762129668,36551363,Bright Williamsburg duplex,44781865,Manon,Williamsburg,40.70731,-73.94826,Entire home/apt,220,4,3,2020-01-01,0.24,2,13,22000
16091,Brooklyn,120.22525762129668,36552675,Charming two-bedroom Brooklyn oasis,10160571,Mary,Bedford-Stuyvesant,40.69223,-73.9295,Entire home/apt,100,2,6,2019-08-17,0.46,1,0,10000
16092,Brooklyn,120.22525762129668,36553349,Homey studio in New York most artistic Bushwick,273547720,Cedric,Bushwick,40.69917,-73.92444,Entire home/apt,113,30,52,2020-08-13,3.92,2,355,11300
16093,Brooklyn,120.22525762129668,36553800,Great cozy bedroom,274790294,Jose,Bushwick,40.69026,-73.91252,Private room,60,1,57,2020-08-01,4.28,1,87,6000
16094,Brooklyn,120.22525762129668,36558463,Waterfront Apartment in Prime Williamsburg.,274823301,Benz,Williamsburg,40.70978,-73.9659,Entire home/apt,85,1,21,2019-12-31,1.58,1,0,8500
16095,Brooklyn,120.22525762129668,36558709,20min to Manhattan Outdoor Space Free GYM+ Laundry,274825846,Kristina,Crown Heights,40.66508,-73.95761,Private room,65,1,4,2020-01-03,0.46,1,179,6500
16096,Brooklyn,120.22525762129668,36558828,Cozy and Colorful Digs in Central Brooklyn,36122276,Valerie,Flatbush,40.63767,-73.95773,Private room,95,1,2,2020-01-02,0.17,1,0,9500
16097,Brooklyn,120.22525762129668,36560083,Pur Bonheur.    (Pure Happiness),264393536,CoAir,Crown Heights,40.67414,-73.95236,Entire home/apt,155,1,35,2020-03-01,2.69,1,61,15500
16098,Brooklyn,120.22525762129668,36562170,"Stunning, luxurious, newly renovated apartment",269860794,Amy,Bedford-Stuyvesant,40.68983,-73.92671,Entire home/apt,165,3,26,2020-03-06,1.94,3,327,16500
16099,Brooklyn,120.22525762129668,36565460,"Boutique, luxury condo w/ private rooftop",241568722,Ayse,Williamsburg,40.70824,-73.95747,Entire home/apt,400,5,0,,,1,0,40000
16100,Brooklyn,120.22525762129668,36566433,Beautiful one bedroom apt : modern & cozy,76109519,Michael,Bedford-Stuyvesant,40.68963,-73.92713,Entire home/apt,89,3,2,2019-09-01,0.17,1,0,8900
16101,Brooklyn,120.22525762129668,36566497,Nice private room in cosy apartment,274886165,Edouard,Greenpoint,40.72999,-73.95662,Private room,60,2,3,2019-11-16,0.24,1,0,6000
16102,Brooklyn,120.22525762129668,36566957,Gorgeous & Chic Complex | Close to Everything.,250734878,Cristiano,Williamsburg,40.70273,-73.94282,Private room,90,30,0,,,1,89,9000
16103,Brooklyn,120.22525762129668,36567118,"Light cozy bedroom in a quiet area, near subway",25129517,Elmar,Midwood,40.61309,-73.95368,Private room,38,1,0,,,1,84,3800
16104,Brooklyn,120.22525762129668,36567413,Explore NYC from a Airy Modern Apartment,124283016,Sarah,Fort Hamilton,40.61487,-74.03086,Entire home/apt,106,3,0,,,1,60,10600
16105,Brooklyn,120.22525762129668,36568789,Modern Sunny Townhouse with Garden - Boerum Hill,6464669,Nadia,Boerum Hill,40.68456,-73.98679,Entire home/apt,600,5,0,,,1,0,60000
16106,Brooklyn,120.22525762129668,36568929,Bedroom in Artsy Modern Apartment,18158992,Sheri,Bushwick,40.68608,-73.91445,Private room,65,1,7,2019-10-05,0.53,1,0,6500
16107,Brooklyn,120.22525762129668,36589665,"Bright, Beautiful Apartment in Historic Brooklyn",274893087,Christine,Bedford-Stuyvesant,40.68092,-73.93797,Entire home/apt,115,2,0,,,1,0,11500
16108,Brooklyn,120.22525762129668,36592294,1Bdr in Sunny South Williamsburg Loft,25703731,Aristotelis,Williamsburg,40.70748,-73.95335,Private room,90,1,1,2019-08-18,0.08,1,180,9000
16109,Brooklyn,120.22525762129668,36592512,Clean Private room,128371146,Tal,Sheepshead Bay,40.60065,-73.96103,Private room,39,1,5,2019-11-02,0.44,1,0,3900
16110,Brooklyn,120.22525762129668,36593575,Only female super clean!! Lovely room(A/C),229421782,Sunny,East Flatbush,40.64929,-73.94486,Private room,35,8,10,2020-05-30,0.77,3,59,3500
16111,Brooklyn,120.22525762129668,36597403,Huge studio like room with private rooftop see pic,132642767,Richard,Greenpoint,40.72915,-73.95176,Private room,110,1,2,2020-01-01,0.16,1,0,11000
16112,Brooklyn,120.22525762129668,36598525,Korean American Host,274584744,Ainsley,Crown Heights,40.67603,-73.94539,Entire home/apt,120,2,19,2020-07-05,1.43,2,319,12000
16113,Brooklyn,120.22525762129668,36600226,Incredible 1 BR in Greenpoint! Amenity building.,11243357,Sohel,Greenpoint,40.72902,-73.95177,Entire home/apt,159,7,0,,,1,0,15900
16114,Brooklyn,120.22525762129668,36604496,Dreamy modern bedroom w/ 3 min walk to subway!,262997095,Alena,Gowanus,40.68193,-73.98034,Private room,100,4,6,2019-12-28,0.45,1,0,10000
16115,Brooklyn,120.22525762129668,36607171,Small Bedroom in Sunny Clinton Hill 3BR Apartment!,11240000,Elise,Clinton Hill,40.6952,-73.96986,Private room,22,25,1,2020-01-10,0.14,1,14,2200
16116,Brooklyn,120.22525762129668,36607904,"Bright & Festive Park Slope Apartment
1 BR, 2 BA!",22807683,Emily,Gowanus,40.67156,-73.9901,Entire home/apt,169,5,7,2020-01-04,0.55,1,0,16900
16117,Brooklyn,120.22525762129668,36608881,Spacious artistic loft in East Williamsburg,18481224,Alex,Williamsburg,40.70285,-73.93613,Entire home/apt,118,7,7,2020-01-05,0.7,1,0,11800
16118,Brooklyn,120.22525762129668,36620796,Cozy Room in the heart of Crown Heights,228957948,Serena,Crown Heights,40.67297,-73.93214,Private room,60,1,0,,,1,0,6000
16119,Brooklyn,120.22525762129668,36626246,Bright and spacious room in Bushwick,227453847,Roxane,Bushwick,40.69686,-73.93462,Private room,45,7,1,2019-09-04,0.09,1,14,4500
16120,Brooklyn,120.22525762129668,36632478,Egill's live/work space in the heart of Bushwick.,274392436,Egill Kalevi,Williamsburg,40.70834,-73.92889,Private room,90,3,5,2020-01-06,0.45,1,90,9000
16121,Brooklyn,120.22525762129668,36632562,Spacious Private Apartment in Brooklyn!,275337720,Nicole,Bensonhurst,40.60869,-73.99719,Entire home/apt,90,3,14,2020-07-27,1.26,1,351,9000
16122,Brooklyn,120.22525762129668,36633511,Williamsburg gem,5014989,Julie,Williamsburg,40.70522,-73.95024,Private room,50,3,1,2019-09-30,0.09,1,0,5000
16123,Brooklyn,120.22525762129668,36635050,Vibrant Prospect Heights,129632515,Conrod,Prospect Heights,40.67944,-73.96711,Entire home/apt,135,3,2,2019-08-26,0.17,1,90,13500
16124,Brooklyn,120.22525762129668,36637775,Bright Balcony Place in Williamsburg,57973441,Mark,Williamsburg,40.70406,-73.943,Private room,79,2,3,2019-08-25,0.24,1,0,7900
16125,Brooklyn,120.22525762129668,36639391,Entire Townhouse basement w/ private bath/living,45097961,Marlowe,Greenpoint,40.72727,-73.95746,Private room,157,1,17,2019-12-01,1.34,2,0,15700
16126,Brooklyn,120.22525762129668,36639512,Liverpool rooms'(GUYS ONLY),49295161,Andrew,Gravesend,40.58658,-73.97344,Shared room,17,7,3,2020-05-31,0.24,1,72,1700
16127,Brooklyn,120.22525762129668,36639611,"Brooklyn Brownstone, Bright & Bohemian",564647,Adam,Bedford-Stuyvesant,40.68717,-73.9341,Entire home/apt,145,3,17,2019-12-29,1.37,1,0,14500
16128,Brooklyn,120.22525762129668,36640504,"15 min to Manhattan! modern, very near train!",275407139,Pilar,Bedford-Stuyvesant,40.69,-73.95307,Private room,60,10,0,,,1,88,6000
16129,Brooklyn,120.22525762129668,36641312,2 Bedroom Duplex in the heart of Williamsburg,3933608,Harsha,Williamsburg,40.71221,-73.96525,Entire home/apt,350,3,2,2019-08-31,0.16,1,73,35000
16130,Brooklyn,120.22525762129668,36643130,Quiet Room in trendy Brooklyn neighborhood. 4/20,200308208,Nicholas,Bedford-Stuyvesant,40.69266,-73.92876,Private room,60,1,10,2019-08-24,0.76,1,0,6000
16131,Brooklyn,120.22525762129668,36656933,Plush Spacious 1br Williamsburg apt,174494091,Inez,Bedford-Stuyvesant,40.69532,-73.93994,Entire home/apt,89,2,7,2019-12-08,0.53,1,342,8900
16132,Brooklyn,120.22525762129668,36657151,1 Bedroom fully renovated located in WILLIAMSBURG,118585968,Alejandro,Williamsburg,40.71531,-73.94182,Private room,87,3,36,2020-03-16,2.93,1,259,8700
16133,Brooklyn,120.22525762129668,36659812,"Chianti, near A-C-3-4 🚇, quiet& calm neighborhood",47782497,Debbie,East New York,40.66941,-73.87757,Private room,42,3,23,2020-07-31,1.81,7,260,4200
16134,Brooklyn,120.22525762129668,36660274,"Montalcino, Self Check-In 🧏🏻‍♀️, 30% discount",47782497,Debbie,East New York,40.66891,-73.87661,Private room,45,3,15,2020-05-20,1.17,7,329,4500
16135,Brooklyn,120.22525762129668,36662970,PRIVATE Bedroom in Bushwick,39353885,Julian,Bushwick,40.70113,-73.9154,Private room,69,2,6,2019-10-13,0.46,1,364,6900
16136,Brooklyn,120.22525762129668,36663415,Gorgeous room in beautiful home close to transport,1748575,Amy,Fort Greene,40.68585,-73.97479,Private room,47,1,13,2020-07-26,1.01,3,30,4700
16137,Brooklyn,120.22525762129668,36668220,Brooklyn private bedroom,41074164,Gee,Flatbush,40.64292,-73.95858,Private room,100,3,2,2019-09-30,0.17,1,0,10000
16138,Brooklyn,120.22525762129668,36670737,"Recently Renovated, Spacious, Garden-Level BK Apt",274841361,Toyin,Flatlands,40.62557,-73.93874,Entire home/apt,173,2,9,2020-02-18,0.7,1,161,17300
16139,Brooklyn,120.22525762129668,36672399,Contemporary Brooklyn Lifestyle Apt /JFK Airport 4,223375402,Creative Spaces,East New York,40.66231,-73.89158,Private room,80,2,2,2019-11-01,0.18,5,362,8000
16140,Brooklyn,120.22525762129668,36690328,Waycross vista inc ground floor,56726605,Jean,Canarsie,40.6344,-73.89458,Entire home/apt,170,3,0,,,2,365,17000
16141,Brooklyn,120.22525762129668,36693907,Stylish & Sunny Private Bedroom and Bathroom!,256052614,Brandon,Bedford-Stuyvesant,40.69372,-73.95594,Private room,94,4,15,2020-02-18,1.19,1,0,9400
16142,Brooklyn,120.22525762129668,36694785,Comfy purple Room/pet friendly,275800186,Van,Bedford-Stuyvesant,40.6848,-73.93181,Private room,36,1,28,2020-07-26,2.3,2,365,3600
16143,Brooklyn,120.22525762129668,36696708,SPACIOUS/BRIGHT/PRIVATE ROOM- @ HEART OF BUSHWICK,11123552,Paola,Bushwick,40.70215,-73.92198,Private room,69,1,9,2020-02-09,0.72,3,0,6900
16144,Brooklyn,120.22525762129668,36696860,Sunny Room  two min walk to A&C Train w/WiFi,272824348,Kay,Bedford-Stuyvesant,40.68002,-73.94827,Private room,58,1,34,2020-08-13,2.69,4,363,5800
16145,Brooklyn,120.22525762129668,36698602,Sunny Clean Safe Studio Apartment in Brooklyn,275835853,Milton,Bedford-Stuyvesant,40.68423,-73.9374,Entire home/apt,96,3,22,2020-03-14,1.71,1,56,9600
16146,Brooklyn,120.22525762129668,36720092,Beautiful New Room in Central Bushwick,55429414,Chloe,Bushwick,40.70412,-73.92541,Private room,72,4,0,,,1,0,7200
16147,Brooklyn,120.22525762129668,36726102,Rooftop Available for Small Events,62659791,Chiz,Crown Heights,40.67844,-73.9542,Shared room,249,1,0,,,4,365,24900
16148,Brooklyn,120.22525762129668,36726733,BedStuy Comfort & Convenience  next to C-Train,39259963,Laura,Bedford-Stuyvesant,40.67897,-73.9223,Entire home/apt,154,2,14,2020-03-02,1.28,2,179,15400
16149,Brooklyn,120.22525762129668,36727969,Luxury duplex 3bdr condo in the heart of Bay Ridge,2559197,Mark,Fort Hamilton,40.61964,-74.02789,Entire home/apt,219,5,1,2019-07-28,0.08,1,57,21900
16150,Brooklyn,120.22525762129668,36731237,Colorful lots of light 2 bedroom apt,6818577,Tom,Williamsburg,40.70823,-73.94703,Entire home/apt,250,2,1,2019-08-25,0.08,1,362,25000
16151,Brooklyn,120.22525762129668,36733598,"15 Mins from Manh! Sunny, Beautiful Rooms!",2261995,Sarah,Bedford-Stuyvesant,40.67963,-73.95105,Private room,65,1,0,,,1,365,6500
16152,Brooklyn,120.22525762129668,36734903,Extremely spacious 1 bedroom apartment,42993745,Paul,Crown Heights,40.67763,-73.95448,Entire home/apt,100,3,7,2020-07-16,0.63,1,0,10000
16153,Brooklyn,120.22525762129668,36737189,Shared living room  in Bay Ridge for gentlemen’s,275996876,Goziev,Bay Ridge,40.62528,-74.0202,Shared room,40,3,4,2019-12-11,0.3,3,0,4000
16154,Brooklyn,120.22525762129668,36739148,Shannon’s place,164090272,Shannon,East New York,40.67606,-73.88547,Private room,85,1,0,,,1,0,8500
16155,Brooklyn,120.22525762129668,36743445,Central Brooklyn Studio Apartment,21351408,Keren,Crown Heights,40.67315,-73.95287,Entire home/apt,65,30,1,2019-11-30,0.11,1,164,6500
16156,Brooklyn,120.22525762129668,36753229,"Nearby, quiet, welcoming home",57883393,Erica,Windsor Terrace,40.65265,-73.97689,Private room,40,1,12,2019-10-29,0.93,1,0,4000
16157,Brooklyn,120.22525762129668,36761349,A Very Merry Loft 4bedrooms 1bath,273073312,Mary And Zack,Williamsburg,40.70929,-73.95229,Entire home/apt,528,1,32,2020-02-23,2.42,1,137,52800
16158,Brooklyn,120.22525762129668,36761801,Luxurious Beachfront Mansion in Brooklyn,1789242,Angela,Sea Gate,40.57507,-74.00785,Entire home/apt,795,5,0,,,1,3,79500
16159,Brooklyn,120.22525762129668,36765077,"Large, Bright Loft FILMING ONLY/NO OVERNIGHT STAYS",2339049,Arianna & Z,Bedford-Stuyvesant,40.69604,-73.95402,Entire home/apt,526,1,7,2020-03-08,0.54,1,364,52600
16160,Brooklyn,120.22525762129668,36767819,Largest Private Room in Sunny Bushwick Arts Loft,30845921,Oscar,Williamsburg,40.70967,-73.92719,Private room,75,1,3,2019-09-24,0.26,3,337,7500
16161,Brooklyn,120.22525762129668,36767870,nice apartment  in Williamsburg Brooklyn,85518583,Matany,Williamsburg,40.71851,-73.9556,Entire home/apt,120,4,1,2019-08-18,0.08,2,0,12000
16162,Brooklyn,120.22525762129668,36768072,Cozy Studio Apartment in Clinton Hill,29165934,Ladin,Clinton Hill,40.6885,-73.9643,Entire home/apt,83,7,4,2019-10-13,0.32,1,0,8300
16163,Brooklyn,120.22525762129668,36772632,It’s A Vibe!!! Beautiful Spacious Bedroom,261427783,Meeks,Crown Heights,40.67419,-73.94679,Private room,93,3,18,2020-08-03,1.42,2,0,9300
16164,Brooklyn,120.22525762129668,36772859,Modern studio in Prospect Heights,990666,Natalia,Clinton Hill,40.68208,-73.96453,Entire home/apt,80,5,3,2020-07-19,0.26,1,11,8000
16165,Brooklyn,120.22525762129668,36776377,Private room in a prime Williamsburg location,12647129,Christian,Williamsburg,40.70494,-73.94182,Private room,125,2,4,2019-08-19,0.31,1,0,12500
16166,Brooklyn,120.22525762129668,36791797,Cosy and Bright bedroom  *Bushwick*,50145118,Sonia,Bushwick,40.69775,-73.93424,Private room,43,4,0,,,1,0,4300
16167,Brooklyn,120.22525762129668,36794104,Beautiful tranquil Greenpoint two bedroom,276558543,Ashley,Greenpoint,40.72636,-73.94993,Entire home/apt,130,4,15,2020-03-16,1.17,1,74,13000
16168,Brooklyn,120.22525762129668,36794923,Beautiful pets friendly all-inclusive apartment,95958773,Maryna,Brighton Beach,40.57706,-73.9605,Entire home/apt,165,5,2,2020-01-31,0.16,2,365,16500
16169,Brooklyn,120.22525762129668,36801374,"Brand new, Quiet, and Clean :)",32705591,Tony,Bedford-Stuyvesant,40.69305,-73.9434,Private room,55,4,1,2019-08-12,0.08,1,0,5500
16170,Brooklyn,120.22525762129668,36801897,"Private bedroom and bathroom Clinton Hill, BK",127072584,Jane,Clinton Hill,40.68612,-73.9668,Private room,60,5,22,2020-03-17,1.72,1,0,6000
16171,Brooklyn,120.22525762129668,36801963,spacious loft the Bright room,2948064,Anthony,Williamsburg,40.71037,-73.93529,Private room,41,7,9,2020-03-23,0.75,3,61,4100
16172,Brooklyn,120.22525762129668,36805574,Gorgeous Historic Brownstone Parlour Floor Gem!,276651246,Kevin,Bedford-Stuyvesant,40.68665,-73.93313,Entire home/apt,100,4,1,2019-12-03,0.12,1,0,10000
16173,Brooklyn,120.22525762129668,36807516,One bedroom apartment for rent,224301575,John,Sunset Park,40.65131,-74.00286,Entire home/apt,75,30,0,,,1,356,7500
16174,Brooklyn,120.22525762129668,36808204,"Brooklyn Living Space (Bed, Bath, and Beyond)",276677178,Tanya,Crown Heights,40.67625,-73.94772,Entire home/apt,95,3,37,2020-03-11,2.88,1,269,9500
16175,Brooklyn,120.22525762129668,36808816,"Private Single Bedroom, Near Subway",102482048,Susy,Bushwick,40.68253,-73.90812,Private room,30,5,4,2020-07-01,0.55,6,85,3000
16176,Brooklyn,120.22525762129668,36811139,For business or pleasure,276683878,Sasha,East Flatbush,40.65273,-73.93197,Private room,99,3,2,2019-12-29,0.2,1,180,9900
16177,Brooklyn,120.22525762129668,36813643,Modern 2 Bedroom Apartment in Brooklyn,276702827,Zainul,Sunset Park,40.66449,-73.99443,Entire home/apt,131,2,29,2020-08-16,2.29,1,365,13100
16178,Brooklyn,120.22525762129668,36817770,"Modern spacious, loft-like in Brooklyn, Fast wifi",48315849,Sean,East Flatbush,40.65218,-73.91731,Entire home/apt,117,3,57,2020-08-12,4.5,2,78,11700
16179,Brooklyn,120.22525762129668,36819630,Charming 1 bedroom apartment in Red Hook,188207570,Claire,Red Hook,40.67617,-74.0034,Entire home/apt,84,2,4,2020-02-18,0.34,1,0,8400
16180,Brooklyn,120.22525762129668,36828410,New Greenpoint Apartment With Patio and Amenities.,204816374,Julian,Greenpoint,40.72178,-73.94862,Entire home/apt,180,3,4,2020-01-06,0.33,1,0,18000
16181,Brooklyn,120.22525762129668,36828956,"Fabulous 1 br duplex in Bedstuy, Brooklyn NY.",51221940,Harry,Bedford-Stuyvesant,40.68003,-73.93816,Entire home/apt,145,1,18,2020-01-01,1.38,1,0,14500
16182,Brooklyn,120.22525762129668,36832048,Brooklyn Comfort and Style,276829981,Rosario,Flatbush,40.63986,-73.96344,Entire home/apt,110,5,24,2020-03-12,1.86,3,45,11000
16183,Brooklyn,120.22525762129668,36834575,Entire Sunny 2br 1ba Williamsburg apt near L train,45204053,Curtis,Williamsburg,40.71517,-73.94105,Entire home/apt,182,3,10,2020-02-17,0.77,3,365,18200
16184,Brooklyn,120.22525762129668,36835163,"Cozy, bohemian ENTIRE apt in the heart of Brooklyn",2641526,Mariya,Bushwick,40.70396,-73.92476,Entire home/apt,125,2,0,,,1,0,12500
16185,Brooklyn,120.22525762129668,36836336,"One bedroom/Studio, in Brooklyn, South Park Slope",15655054,Yoav,Sunset Park,40.65867,-73.99007,Entire home/apt,103,3,7,2020-07-02,0.57,1,75,10300
16186,Brooklyn,120.22525762129668,36840098,Spacious apt with great natural light.,61978844,Micah,Bedford-Stuyvesant,40.69596,-73.93683,Entire home/apt,110,3,1,2019-10-09,0.1,1,28,11000
16187,Brooklyn,120.22525762129668,36848117,Modern Zen 1BR in Prime Williamsburg,16308791,Sara,Williamsburg,40.71336,-73.95128,Entire home/apt,195,2,4,2020-02-13,0.49,1,364,19500
16188,Brooklyn,120.22525762129668,36870217,loft room; one block from Bedford L Subway,13791418,Kirill,Williamsburg,40.71567,-73.9544,Private room,90,1,7,2019-12-30,0.55,3,120,9000
16189,Brooklyn,120.22525762129668,36870557,Light drenched bungalow in trendy Bed Stuy,87308188,Lb,Bedford-Stuyvesant,40.68476,-73.95306,Entire home/apt,75,4,5,2019-12-11,0.4,1,0,7500
16190,Brooklyn,120.22525762129668,36872628,Large Room two min walk to Express A-Train w/WiFi,272824348,Kay,Bedford-Stuyvesant,40.67966,-73.94967,Private room,55,1,28,2020-08-08,2.25,4,173,5500
16191,Brooklyn,120.22525762129668,36874267,Cozy shelter in Williamsburg,8147523,Giuseppe,Williamsburg,40.70705,-73.94366,Private room,65,2,4,2019-10-19,0.35,1,73,6500
16192,Brooklyn,120.22525762129668,36874407,Serene Ensuite Bedroom + Extra Bedroom in Brooklyn,22200018,Lucia,Bedford-Stuyvesant,40.68607,-73.9339,Private room,123,2,1,2019-07-27,0.08,3,44,12300
16193,Brooklyn,120.22525762129668,36875336,Sunny Room two min walk to the A&C train w/WiFi,272824348,Kay,Bedford-Stuyvesant,40.67886,-73.95051,Private room,55,1,39,2020-07-29,2.98,4,175,5500
16194,Brooklyn,120.22525762129668,36880122,Large & Sunny Room in Heart of Greenpoint,16550231,Natasha,Greenpoint,40.73123,-73.95182,Private room,87,2,1,2019-09-13,0.09,1,0,8700
16195,Brooklyn,120.22525762129668,36882914,Brooklyn intimate huge and hot party loft,270554496,Marie,Bedford-Stuyvesant,40.67931,-73.95072,Private room,500,1,23,2020-08-10,1.89,1,166,50000
16196,Brooklyn,120.22525762129668,36898783,Luxury Suite (private),274519561,Adam,Bath Beach,40.60598,-74.01368,Private room,99,1,151,2020-08-13,11.56,1,83,9900
16197,Brooklyn,120.22525762129668,36900144,WFH space. Manhattan 20 min. Luxe. Smart home,4363605,Ca,Bedford-Stuyvesant,40.68244,-73.91226,Entire home/apt,154,1,80,2020-08-13,6.19,1,116,15400
16198,Brooklyn,120.22525762129668,36906882,Destination Bushwick,22010249,Jose,Bushwick,40.68993,-73.91213,Private room,57,3,21,2020-05-31,1.74,3,74,5700
16199,Brooklyn,120.22525762129668,36907061,Bed-Stuy Original BEAUTY...,277359592,Melissa,Bedford-Stuyvesant,40.69107,-73.93419,Entire home/apt,175,2,10,2020-01-01,0.89,1,270,17500
16200,Brooklyn,120.22525762129668,36907176,"Private 2BR, grandest parlor suite by historic BAM",64889149,Chieko,Fort Greene,40.68604,-73.97826,Entire home/apt,205,4,13,2020-03-08,1.11,3,353,20500
16201,Brooklyn,120.22525762129668,36908046,Gorgeous 1Bd/1Bth Apt. in the Heart of Brooklyn!!!,188339637,Gizem,Clinton Hill,40.68186,-73.96087,Entire home/apt,135,3,1,2019-08-14,0.08,1,0,13500
16202,Brooklyn,120.22525762129668,36911854,Duplex Apartment (Loft Bed q),10432817,Deedles,Brooklyn Heights,40.69106,-73.99693,Private room,60,7,2,2020-02-01,0.24,4,1,6000
16203,Brooklyn,120.22525762129668,36911858,Room In Duplex Apartmen .1,10432817,Deedles,Brooklyn Heights,40.69142,-73.99804,Private room,70,7,0,,,4,89,7000
16204,Brooklyn,120.22525762129668,36912362,Private room and with Private shower for rent,7659349,Marta,Fort Hamilton,40.61909,-74.03081,Private room,120,3,0,,,1,0,12000
16205,Brooklyn,120.22525762129668,36914055,Williamsburg Room in photographers home.,148924,Michael,Williamsburg,40.71025,-73.95481,Private room,80,2,12,2020-01-03,0.96,1,0,8000
16206,Brooklyn,120.22525762129668,36915589,Cosy room with private bathroom by the water,78833147,Nicolas,Greenpoint,40.72632,-73.95739,Private room,59,6,3,2019-10-05,0.24,1,0,5900
16207,Brooklyn,120.22525762129668,36916000,The 21st Century Palace,65523874,Sheila,East Flatbush,40.65038,-73.92678,Entire home/apt,150,1,15,2020-08-09,1.52,1,266,15000
16208,Brooklyn,120.22525762129668,36916496,Artist's 1-Bedroom in Luxury Building with gym,52460617,Kerim,Bushwick,40.69734,-73.92964,Entire home/apt,120,3,9,2020-02-16,0.72,1,0,12000
16209,Brooklyn,120.22525762129668,36919341,Centric and Affordable Apartment in Brooklyn,33128635,Ale,Prospect-Lefferts Gardens,40.66292,-73.95167,Entire home/apt,70,6,3,2019-09-01,0.24,1,0,7000
16210,Brooklyn,120.22525762129668,36930273,Stylish Artist's 1BR w/Lounge or 2BR Vintage Apt,277586457,Naji,Williamsburg,40.70846,-73.95438,Entire home/apt,198,5,2,2019-09-29,0.18,1,365,19800
16211,Brooklyn,120.22525762129668,36934793,Huge light filled design apartment in Greenpoint!,8596732,Kim,Greenpoint,40.72732,-73.95064,Entire home/apt,170,2,1,2019-08-16,0.08,1,364,17000
